#FASTA	SRS056210.fasta	SRS011132.fasta	SRS019597.fasta	SRS015996.fasta	SRS016033.fasta
#Niche	X	X	X	Y	Y
#Genes	SRS056210	SRS011132	SRS019597	SRS015996	SRS016033
SRS011132.278|UniRef90_unknown	0.0	0.0844686648501	0.0	0.0	0.0
SRS011132.113|UniRef90_unknown	0.0	0.0917030567686	0.0	0.0	0.0
SRS011132.15|UniRef90_unknown	0.0	0.09	0.0	0.0	0.0
SRS011132.176|UniRef90_unknown	0.0	0.0656370656371	0.0	0.0	0.0
SRS011132.309|UniRef90_unknown	0.0	0.0698051948052	0.0	0.0	0.0
SRS011132.61|UniRef90_unknown	0.0	0.093896713615	0.0	0.0	0.0
SRS011132.134|UniRef90_unknown	0.0	0.084388185654	0.0	0.0	0.0
SRS011132.288|UniRef90_unknown	0.0	0.0658536585366	0.0	0.0	0.0
SRS011132.292|UniRef90_unknown	0.0	0.0967741935484	0.0	0.0	0.0
SRS011132.27|UniRef90_unknown	0.0	0.0837438423645	0.0	0.0	0.0
SRS011132.271|UniRef90_unknown	0.0	0.070821529745	0.0	0.0	0.0
SRS011132.261|UniRef90_unknown	0.0	0.0650887573964	0.0	0.0	0.0
SRS011132.92|UniRef90_unknown	0.0	0.0814479638009	0.0	0.0	0.0
SRS011132.19|UniRef90_unknown	0.0	0.0945273631841	0.0	0.0	0.0
SRS011132.17|UniRef90_unknown	0.0	0.075	0.0	0.0	0.0
SRS011132.28|UniRef90_unknown	0.0	0.0686274509804	0.0	0.0	0.0
SRS011132.200|UniRef90_unknown	0.0	0.0772058823529	0.0	0.0	0.0
SRS011132.310|UniRef90_unknown	0.0	0.0597014925373	0.0	0.0	0.0
SRS011132.104|UniRef90_unknown	0.0	0.0622222222222	0.0	0.0	0.0
SRS011132.154|UniRef90_unknown	0.0	0.065306122449	0.0	0.0	0.0
SRS011132.253|UniRef90_unknown	0.0	0.0654205607477	0.0	0.0	0.0
SRS011132.164|UniRef90_unknown	0.0	0.0717131474104	0.0	0.0	0.0
SRS011132.56|UniRef90_unknown	0.0	0.0845070422535	0.0	0.0	0.0
SRS011132.4|UniRef90_unknown	0.0	0.0757097791798	0.0	0.0	0.0
SRS011132.182|UniRef90_unknown	0.0	0.0730769230769	0.0	0.0	0.0
SRS011132.93|UniRef90_unknown	0.0	0.0814479638009	0.0	0.0	0.0
SRS011132.77|UniRef90_unknown	0.0	0.0601851851852	0.0	0.0	0.0
SRS011132.238|UniRef90_unknown	0.0	0.0693069306931	0.0	0.0	0.0
SRS011132.53|UniRef90_unknown	0.0	0.061320754717	0.0	0.0	0.0
SRS011132.239|UniRef90_unknown	0.0	0.0559210526316	0.0	0.0	0.0
SRS011132.73|UniRef90_unknown	0.0	0.0744186046512	0.0	0.0	0.0
SRS011132.87|UniRef90_unknown	0.0	0.0821917808219	0.0	0.0	0.0
SRS011132.62|UniRef90_unknown	0.0	0.0420560747664	0.0	0.0	0.0
SRS011132.259|UniRef90_unknown	0.0	0.0604229607251	0.0	0.0	0.0
SRS011132.230|UniRef90_unknown	0.0	0.120805369128	0.0	0.0	0.0
SRS011132.305|UniRef90_unknown	0.0	0.0954861111111	0.0	0.0	0.0
SRS011132.156|UniRef90_unknown	0.0	0.0650406504065	0.0	0.0	0.0
SRS011132.7|UniRef90_unknown	0.0	0.0781758957655	0.0	0.0	0.0
SRS011132.193|UniRef90_unknown	0.0	0.0711610486891	0.0	0.0	0.0
SRS011132.126|UniRef90_unknown	0.0	0.068669527897	0.0	0.0	0.0
SRS011132.249|UniRef90_unknown	0.0	0.0752351097179	0.0	0.0	0.0
SRS011132.103|UniRef90_unknown	0.0	0.0711111111111	0.0	0.0	0.0
SRS011132.13|UniRef90_unknown	0.0	0.055	0.0	0.0	0.0
SRS011132.263|UniRef90_unknown	0.0	0.0581395348837	0.0	0.0	0.0
SRS011132.161|UniRef90_unknown	0.0	0.0717131474104	0.0	0.0	0.0
SRS011132.71|UniRef90_unknown	0.0	0.0558139534884	0.0	0.0	0.0
SRS011132.228|UniRef90_unknown	0.0	0.0572390572391	0.0	0.0	0.0
SRS011132.245|UniRef90_unknown	0.0	0.0573248407643	0.0	0.0	0.0
SRS011132.213|UniRef90_unknown	0.0	0.063829787234	0.0	0.0	0.0
SRS011132.142|UniRef90_unknown	0.0	0.0458333333333	0.0	0.0	0.0
SRS011132.16|UniRef90_unknown	0.0	0.1	0.0	0.0	0.0
SRS011132.300|UniRef90_unknown	0.0	0.0587084148728	0.0	0.0	0.0
SRS011132.175|UniRef90_unknown	0.0	0.0658914728682	0.0	0.0	0.0
SRS011132.181|UniRef90_unknown	0.0	0.0807692307692	0.0	0.0	0.0
SRS011132.48|UniRef90_unknown	0.0	0.0717703349282	0.0	0.0	0.0
SRS011132.218|UniRef90_unknown	0.0	0.0694444444444	0.0	0.0	0.0
SRS011132.168|UniRef90_unknown	0.0	0.0830039525692	0.0	0.0	0.0
SRS011132.83|UniRef90_unknown	0.0	0.0871559633028	0.0	0.0	0.0
SRS011132.97|UniRef90_unknown	0.0	0.0807174887892	0.0	0.0	0.0
SRS011132.153|UniRef90_unknown	0.0	0.069387755102	0.0	0.0	0.0
SRS011132.212|UniRef90_unknown	0.0	0.067615658363	0.0	0.0	0.0
SRS011132.297|UniRef90_unknown	0.0	0.0644490644491	0.0	0.0	0.0
SRS011132.45|UniRef90_unknown	0.0	0.0817307692308	0.0	0.0	0.0
SRS011132.304|UniRef90_unknown	0.0	0.0954861111111	0.0	0.0	0.0
SRS011132.52|UniRef90_unknown	0.0	0.0566037735849	0.0	0.0	0.0
SRS011132.114|UniRef90_unknown	0.0	0.0742358078603	0.0	0.0	0.0
SRS011132.80|UniRef90_unknown	0.0	0.0733944954128	0.0	0.0	0.0
SRS011132.138|UniRef90_unknown	0.0	0.0543933054393	0.0	0.0	0.0
SRS011132.54|UniRef90_unknown	0.0	0.0660377358491	0.0	0.0	0.0
SRS011132.210|UniRef90_unknown	0.0	0.0931899641577	0.0	0.0	0.0
SRS011132.301|UniRef90_unknown	0.0	0.0625	0.0	0.0	0.0
SRS011132.6|UniRef90_unknown	0.0	0.0781758957655	0.0	0.0	0.0
SRS011132.246|UniRef90_unknown	0.0	0.0825396825397	0.0	0.0	0.0
SRS011132.131|UniRef90_unknown	0.0	0.0635593220339	0.0	0.0	0.0
SRS011132.316|UniRef90_unknown	0.0	0.0883678990081	0.0	0.0	0.0
SRS011132.290|UniRef90_unknown	0.0	0.0559610705596	0.0	0.0	0.0
SRS011132.313|UniRef90_unknown	0.0	0.072192513369	0.0	0.0	0.0
SRS011132.108|UniRef90_unknown	0.0	0.0921052631579	0.0	0.0	0.0
SRS011132.24|UniRef90_unknown	0.0	0.0841584158416	0.0	0.0	0.0
SRS011132.135|UniRef90_unknown	0.0	0.0588235294118	0.0	0.0	0.0
SRS011132.269|UniRef90_unknown	0.0	0.0659025787966	0.0	0.0	0.0
SRS011132.231|UniRef90_unknown	0.0	0.0702341137124	0.0	0.0	0.0
SRS011132.66|UniRef90_unknown	0.0	0.0697674418605	0.0	0.0	0.0
SRS011132.86|UniRef90_unknown	0.0	0.0730593607306	0.0	0.0	0.0
SRS011132.8|UniRef90_unknown	0.0	0.0557184750733	0.0	0.0	0.0
SRS011132.312|UniRef90_unknown	0.0	0.0612813370474	0.0	0.0	0.0
SRS011132.155|UniRef90_unknown	0.0	0.0853658536585	0.0	0.0	0.0
SRS011132.132|UniRef90_unknown	0.0	0.084388185654	0.0	0.0	0.0
SRS011132.49|UniRef90_unknown	0.0	0.0909090909091	0.0	0.0	0.0
SRS011132.159|UniRef90_unknown	0.0	0.0763052208835	0.0	0.0	0.0
SRS011132.225|UniRef90_unknown	0.0	0.0578231292517	0.0	0.0	0.0
SRS019597.1889|UniRef90_unknown	0.0	0.0	0.0655339805825	0.0	0.0
SRS019597.2429|UniRef90_unknown	0.0	0.0	0.227943014246	0.0	0.0
SRS019597.3147|UniRef90_unknown	0.0	0.0	0.256216501186	0.0	0.0
SRS019597.2577|UniRef90_unknown	0.0	0.0	0.196483876845	0.0	0.0
SRS019597.1308|UniRef90_unknown	0.0	0.0	0.0723404255319	0.0	0.0
SRS019597.2354|UniRef90_unknown	0.0	0.0	0.199135695765	0.0	0.0
SRS019597.1688|UniRef90_unknown	0.0	0.0	0.0877742946708	0.0	0.0
SRS019597.2050|UniRef90_unknown	0.0	0.0	0.0830721003135	0.0	0.0
SRS019597.3006|UniRef90_unknown	0.0	0.0	0.249272241496	0.0	0.0
SRS019597.335|UniRef90_unknown	0.0	0.0	0.180270046845	0.0	0.0
SRS019597.66|UniRef90_unknown	0.0	0.0	0.267339032643	0.0	0.0
SRS019597.2428|UniRef90_unknown	0.0	0.0	0.227943014246	0.0	0.0
SRS019597.637|UniRef90_unknown	0.0	0.0	0.201998692838	0.0	0.0
SRS019597.3238|UniRef90_unknown	0.0	0.0	0.240076620198	0.0	0.0
SRS019597.2058|UniRef90_unknown	0.0	0.0	0.070044709389	0.0	0.0
SRS019597.258|UniRef90_unknown	0.0	0.0	0.0396825396825	0.0	0.0
SRS019597.173|UniRef90_D5VD30	0.0	0.0	0.210240254795	0.0	0.0
SRS019597.3107|UniRef90_unknown	0.0	0.0	0.256216501186	0.0	0.0
SRS019597.2372|UniRef90_unknown	0.0	0.0	0.180003119638	0.0	0.0
SRS019597.1739|UniRef90_unknown	0.0	0.0	0.078313253012	0.0	0.0
SRS019597.924|UniRef90_unknown	0.0	0.0	0.217796141072	0.0	0.0
SRS019597.1341|UniRef90_unknown	0.0	0.0	0.0622406639004	0.0	0.0
SRS019597.3150|UniRef90_unknown	0.0	0.0	0.256216501186	0.0	0.0
SRS019597.3267|UniRef90_unknown	0.0	0.0	0.240076620198	0.0	0.0
SRS019597.2393|UniRef90_unknown	0.0	0.0	0.28062657012	0.0	0.0
SRS019597.1212|UniRef90_unknown	0.0	0.0	0.0803571428571	0.0	0.0
SRS019597.3308|UniRef90_unknown	0.0	0.0	0.287208200024	0.0	0.0
SRS019597.1807|UniRef90_unknown	0.0	0.0	0.0576923076923	0.0	0.0
SRS019597.1675|UniRef90_unknown	0.0	0.0	0.0857142857143	0.0	0.0
SRS019597.810|UniRef90_unknown	0.0	0.0	0.186505654591	0.0	0.0
SRS019597.2849|UniRef90_unknown	0.0	0.0	0.290875875368	0.0	0.0
SRS019597.2688|UniRef90_F1W948	0.0	0.0	0.240920859282	0.0	0.0
SRS019597.1348|UniRef90_unknown	0.0	0.0	0.0661157024793	0.0	0.0
SRS019597.1470|UniRef90_unknown	0.0	0.0	0.0912547528517	0.0	0.0
SRS019597.75|UniRef90_Q49091	0.0	0.0	0.267339032643	0.0	0.0
SRS019597.1503|UniRef90_unknown	0.0	0.0	0.089219330855	0.0	0.0
SRS019597.2843|UniRef90_unknown	0.0	0.0	0.290875875368	0.0	0.0
SRS019597.2089|UniRef90_unknown	0.0	0.0	0.21717791411	0.0	0.0
SRS019597.2365|UniRef90_unknown	0.0	0.0	0.258075484529	0.0	0.0
SRS019597.3120|UniRef90_unknown	0.0	0.0	0.256216501186	0.0	0.0
SRS019597.441|UniRef90_unknown	0.0	0.0	0.178947368421	0.0	0.0
SRS019597.2260|UniRef90_unknown	0.0	0.0	0.289023717595	0.0	0.0
SRS019597.1204|UniRef90_unknown	0.0	0.0	0.0495495495495	0.0	0.0
SRS019597.2765|UniRef90_unknown	0.0	0.0	0.275839601966	0.0	0.0
SRS019597.3052|UniRef90_unknown	0.0	0.0	0.298847483673	0.0	0.0
SRS019597.2280|UniRef90_unknown	0.0	0.0	0.188811188811	0.0	0.0
SRS019597.2377|UniRef90_unknown	0.0	0.0	0.180003119638	0.0	0.0
SRS019597.2141|UniRef90_unknown	0.0	0.0	0.174938974776	0.0	0.0
SRS019597.365|UniRef90_unknown	0.0	0.0	0.112359550562	0.0	0.0
SRS019597.259|UniRef90_unknown	0.0	0.0	0.212941130996	0.0	0.0
SRS019597.2203|UniRef90_unknown	0.0	0.0	0.161499305877	0.0	0.0
SRS019597.483|UniRef90_unknown	0.0	0.0	0.314577335776	0.0	0.0
SRS019597.1136|UniRef90_unknown	0.0	0.0	0.0422535211268	0.0	0.0
SRS019597.3077|UniRef90_unknown	0.0	0.0	0.200628317625	0.0	0.0
SRS019597.1058|UniRef90_unknown	0.0	0.0	0.0975609756098	0.0	0.0
SRS019597.895|UniRef90_unknown	0.0	0.0	0.217796141072	0.0	0.0
SRS019597.3038|UniRef90_unknown	0.0	0.0	0.298847483673	0.0	0.0
SRS019597.2633|UniRef90_unknown	0.0	0.0	0.172627491973	0.0	0.0
SRS019597.3005|UniRef90_unknown	0.0	0.0	0.249272241496	0.0	0.0
SRS019597.1890|UniRef90_unknown	0.0	0.0	0.0652173913043	0.0	0.0
SRS019597.1811|UniRef90_unknown	0.0	0.0	0.0844686648501	0.0	0.0
SRS019597.2731|UniRef90_unknown	0.0	0.0	0.311042735043	0.0	0.0
SRS019597.463|UniRef90_unknown	0.0	0.0	0.0705725699068	0.0	0.0
SRS019597.2795|UniRef90_unknown	0.0	0.0	0.30493533914	0.0	0.0
SRS019597.2337|UniRef90_unknown	0.0	0.0	0.194975083056	0.0	0.0
SRS019597.1815|UniRef90_unknown	0.0	0.0	0.0513513513514	0.0	0.0
SRS019597.2299|UniRef90_unknown	0.0	0.0	0.325815738964	0.0	0.0
SRS019597.1088|UniRef90_unknown	0.0	0.0	0.0961538461538	0.0	0.0
SRS019597.1450|UniRef90_unknown	0.0	0.0	0.0576923076923	0.0	0.0
SRS019597.415|UniRef90_unknown	0.0	0.0	0.29614953271	0.0	0.0
SRS019597.3041|UniRef90_unknown	0.0	0.0	0.298847483673	0.0	0.0
SRS019597.2851|UniRef90_unknown	0.0	0.0	0.290875875368	0.0	0.0
SRS019597.2689|UniRef90_unknown	0.0	0.0	0.240920859282	0.0	0.0
SRS019597.3346|UniRef90_unknown	0.0	0.0	0.287208200024	0.0	0.0
SRS019597.2360|UniRef90_unknown	0.0	0.0	0.199135695765	0.0	0.0
SRS019597.2237|UniRef90_unknown	0.0	0.0	0.222147875544	0.0	0.0
SRS019597.1999|UniRef90_unknown	0.0	0.0	0.0594795539033	0.0	0.0
SRS019597.119|UniRef90_unknown	0.0	0.0	0.267339032643	0.0	0.0
SRS019597.2387|UniRef90_unknown	0.0	0.0	0.193120905301	0.0	0.0
SRS019597.2685|UniRef90_unknown	0.0	0.0	0.240920859282	0.0	0.0
SRS019597.595|UniRef90_unknown	0.0	0.0	0.201998692838	0.0	0.0
SRS019597.981|UniRef90_unknown	0.0	0.0	0.187168610817	0.0	0.0
SRS019597.3015|UniRef90_unknown	0.0	0.0	0.268559540779	0.0	0.0
SRS019597.340|UniRef90_unknown	0.0	0.0	0.524763096728	0.0	0.0
SRS019597.2476|UniRef90_unknown	0.0	0.0	0.210354896676	0.0	0.0
SRS019597.1585|UniRef90_unknown	0.0	0.0	0.0590277777778	0.0	0.0
SRS019597.2445|UniRef90_unknown	0.0	0.0	0.179951397327	0.0	0.0
SRS019597.2060|UniRef90_unknown	0.0	0.0	0.070044709389	0.0	0.0
SRS019597.868|UniRef90_unknown	0.0	0.0	0.209939148073	0.0	0.0
SRS019597.1391|UniRef90_unknown	0.0	0.0	0.0846774193548	0.0	0.0
SRS019597.624|UniRef90_unknown	0.0	0.0	0.201998692838	0.0	0.0
SRS019597.3027|UniRef90_unknown	0.0	0.0	0.268559540779	0.0	0.0
SRS019597.498|UniRef90_unknown	0.0	0.0	0.174779863765	0.0	0.0
SRS019597.2726|UniRef90_unknown	0.0	0.0	0.190158465388	0.0	0.0
SRS019597.1479|UniRef90_unknown	0.0	0.0	0.0490566037736	0.0	0.0
SRS019597.146|UniRef90_unknown	0.0	0.0	0.388248559258	0.0	0.0
SRS019597.3172|UniRef90_unknown	0.0	0.0	0.216678558377	0.0	0.0
SRS019597.53|UniRef90_unknown	0.0	0.0	0.0716845878136	0.0	0.0
SRS019597.2632|UniRef90_unknown	0.0	0.0	0.172627491973	0.0	0.0
SRS019597.1952|UniRef90_unknown	0.0	0.0	0.0836820083682	0.0	0.0
SRS019597.937|UniRef90_unknown	0.0	0.0	0.229562305669	0.0	0.0
SRS019597.1334|UniRef90_unknown	0.0	0.0	0.0878661087866	0.0	0.0
SRS019597.3049|UniRef90_unknown	0.0	0.0	0.298847483673	0.0	0.0
SRS019597.1711|UniRef90_unknown	0.0	0.0	0.0584615384615	0.0	0.0
SRS019597.1510|UniRef90_unknown	0.0	0.0	0.0855018587361	0.0	0.0
SRS019597.2794|UniRef90_unknown	0.0	0.0	0.30493533914	0.0	0.0
SRS019597.462|UniRef90_unknown	0.0	0.0	0.0705725699068	0.0	0.0
SRS019597.3317|UniRef90_unknown	0.0	0.0	0.287208200024	0.0	0.0
SRS019597.1248|UniRef90_unknown	0.0	0.0	0.0964912280702	0.0	0.0
SRS019597.33|UniRef90_unknown	0.0	0.0	0.231273350891	0.0	0.0
SRS019597.12|UniRef90_unknown	0.0	0.0	0.0617283950617	0.0	0.0
SRS019597.1544|UniRef90_unknown	0.0	0.0	0.089928057554	0.0	0.0
SRS019597.1569|UniRef90_unknown	0.0	0.0	0.0636042402827	0.0	0.0
SRS019597.3207|UniRef90_unknown	0.0	0.0	0.216678558377	0.0	0.0
SRS019597.228|UniRef90_unknown	0.0	0.0	0.242085515516	0.0	0.0
SRS019597.1759|UniRef90_unknown	0.0	0.0	0.0818713450292	0.0	0.0
SRS019597.2078|UniRef90_unknown	0.0	0.0	0.0732700135685	0.0	0.0
SRS019597.3391|UniRef90_unknown	0.0	0.0	0.287208200024	0.0	0.0
SRS019597.2224|UniRef90_unknown	0.0	0.0	0.239462886982	0.0	0.0
SRS019597.1203|UniRef90_unknown	0.0	0.0	0.0855855855856	0.0	0.0
SRS019597.166|UniRef90_unknown	0.0	0.0	0.161585365854	0.0	0.0
SRS019597.1561|UniRef90_unknown	0.0	0.0	0.067615658363	0.0	0.0
SRS019597.698|UniRef90_unknown	0.0	0.0	0.215106580167	0.0	0.0
SRS019597.329|UniRef90_unknown	0.0	0.0	0.180270046845	0.0	0.0
SRS019597.2799|UniRef90_unknown	0.0	0.0	0.30493533914	0.0	0.0
SRS019597.1917|UniRef90_unknown	0.0	0.0	0.0668151447661	0.0	0.0
SRS019597.2023|UniRef90_unknown	0.0	0.0	0.130662020906	0.0	0.0
SRS019597.1211|UniRef90_unknown	0.0	0.0	0.067264573991	0.0	0.0
SRS019597.2957|UniRef90_unknown	0.0	0.0	0.304502369668	0.0	0.0
SRS019597.2178|UniRef90_unknown	0.0	0.0	0.237859266601	0.0	0.0
SRS019597.3362|UniRef90_unknown	0.0	0.0	0.287208200024	0.0	0.0
SRS019597.1635|UniRef90_unknown	0.0	0.0	0.0733333333333	0.0	0.0
SRS019597.2424|UniRef90_unknown	0.0	0.0	0.248445628727	0.0	0.0
SRS019597.1607|UniRef90_unknown	0.0	0.0	0.0578231292517	0.0	0.0
SRS019597.372|UniRef90_unknown	0.0	0.0	0.406296851574	0.0	0.0
SRS019597.538|UniRef90_unknown	0.0	0.0	0.225814007964	0.0	0.0
SRS019597.1416|UniRef90_unknown	0.0	0.0	0.0711462450593	0.0	0.0
SRS019597.2729|UniRef90_unknown	0.0	0.0	0.190158465388	0.0	0.0
SRS019597.1121|UniRef90_unknown	0.0	0.0	0.0518867924528	0.0	0.0
SRS019597.1925|UniRef90_unknown	0.0	0.0	0.0859030837004	0.0	0.0
SRS019597.3191|UniRef90_unknown	0.0	0.0	0.216678558377	0.0	0.0
SRS019597.1745|UniRef90_unknown	0.0	0.0	0.0621301775148	0.0	0.0
SRS019597.1490|UniRef90_unknown	0.0	0.0	0.0561797752809	0.0	0.0
SRS019597.1089|UniRef90_unknown	0.0	0.0	0.0769230769231	0.0	0.0
SRS019597.3113|UniRef90_unknown	0.0	0.0	0.256216501186	0.0	0.0
SRS019597.2071|UniRef90_unknown	0.0	0.0	0.0609929078014	0.0	0.0
SRS019597.879|UniRef90_unknown	0.0	0.0	0.196848585079	0.0	0.0
SRS019597.2057|UniRef90_unknown	0.0	0.0	0.0600600600601	0.0	0.0
SRS019597.2738|UniRef90_unknown	0.0	0.0	0.311042735043	0.0	0.0
SRS019597.606|UniRef90_unknown	0.0	0.0	0.201998692838	0.0	0.0
SRS019597.2342|UniRef90_unknown	0.0	0.0	0.323433538573	0.0	0.0
SRS019597.1962|UniRef90_unknown	0.0	0.0	0.0639175257732	0.0	0.0
SRS019597.1903|UniRef90_unknown	0.0	0.0	0.0549199084668	0.0	0.0
SRS019597.1202|UniRef90_unknown	0.0	0.0	0.0900900900901	0.0	0.0
SRS019597.1425|UniRef90_unknown	0.0	0.0	0.0666666666667	0.0	0.0
SRS019597.406|UniRef90_unknown	0.0	0.0	0.29614953271	0.0	0.0
SRS019597.2640|UniRef90_unknown	0.0	0.0	0.172627491973	0.0	0.0
SRS019597.1438|UniRef90_unknown	0.0	0.0	0.0661478599222	0.0	0.0
SRS019597.699|UniRef90_unknown	0.0	0.0	0.215106580167	0.0	0.0
SRS019597.2479|UniRef90_unknown	0.0	0.0	0.304357346179	0.0	0.0
SRS019597.961|UniRef90_unknown	0.0	0.0	0.239376770538	0.0	0.0
SRS019597.3020|UniRef90_unknown	0.0	0.0	0.268559540779	0.0	0.0
SRS019597.2257|UniRef90_unknown	0.0	0.0	0.21434528774	0.0	0.0
SRS019597.2096|UniRef90_unknown	0.0	0.0	0.2	0.0	0.0
SRS019597.127|UniRef90_unknown	0.0	0.0	0.267339032643	0.0	0.0
SRS019597.3013|UniRef90_unknown	0.0	0.0	0.268559540779	0.0	0.0
SRS019597.907|UniRef90_unknown	0.0	0.0	0.217796141072	0.0	0.0
SRS019597.2161|UniRef90_unknown	0.0	0.0	0.269206745784	0.0	0.0
SRS019597.308|UniRef90_unknown	0.0	0.0	0.212941130996	0.0	0.0
SRS019597.3303|UniRef90_unknown	0.0	0.0	0.287208200024	0.0	0.0
SRS019597.260|UniRef90_unknown	0.0	0.0	0.212941130996	0.0	0.0
SRS019597.496|UniRef90_unknown	0.0	0.0	0.174779863765	0.0	0.0
SRS019597.2728|UniRef90_unknown	0.0	0.0	0.190158465388	0.0	0.0
SRS019597.2659|UniRef90_unknown	0.0	0.0	0.190358287212	0.0	0.0
SRS019597.316|UniRef90_unknown	0.0	0.0	0.258591357605	0.0	0.0
SRS019597.2249|UniRef90_unknown	0.0	0.0	0.219435736677	0.0	0.0
SRS019597.3252|UniRef90_unknown	0.0	0.0	0.240076620198	0.0	0.0
SRS019597.2192|UniRef90_unknown	0.0	0.0	0.23199251637	0.0	0.0
SRS019597.1054|UniRef90_unknown	0.0	0.0	0.107843137255	0.0	0.0
SRS019597.899|UniRef90_unknown	0.0	0.0	0.217796141072	0.0	0.0
SRS019597.299|UniRef90_unknown	0.0	0.0	0.212941130996	0.0	0.0
SRS019597.1452|UniRef90_unknown	0.0	0.0	0.25	0.0	0.0
SRS019597.417|UniRef90_unknown	0.0	0.0	0.0783699059561	0.0	0.0
SRS019597.3304|UniRef90_unknown	0.0	0.0	0.287208200024	0.0	0.0
SRS019597.20|UniRef90_unknown	0.0	0.0	0.195947357426	0.0	0.0
SRS019597.955|UniRef90_unknown	0.0	0.0	0.239376770538	0.0	0.0
SRS019597.2759|UniRef90_unknown	0.0	0.0	0.275839601966	0.0	0.0
SRS019597.2|UniRef90_unknown	0.0	0.0	0.0679611650485	0.0	0.0
SRS019597.3210|UniRef90_unknown	0.0	0.0	0.216678558377	0.0	0.0
SRS019597.780|UniRef90_unknown	0.0	0.0	0.195848071417	0.0	0.0
SRS019597.2705|UniRef90_unknown	0.0	0.0	0.295214245965	0.0	0.0
SRS019597.1974|UniRef90_unknown	0.0	0.0	0.142	0.0	0.0
SRS019597.1339|UniRef90_unknown	0.0	0.0	0.0708333333333	0.0	0.0
SRS019597.62|UniRef90_D5V8X7	0.0	0.0	0.267339032643	0.0	0.0
SRS019597.1210|UniRef90_unknown	0.0	0.0	0.0627802690583	0.0	0.0
SRS019597.175|UniRef90_unknown	0.0	0.0	0.210240254795	0.0	0.0
SRS019597.1481|UniRef90_unknown	0.0	0.0	0.0528301886792	0.0	0.0
SRS019597.3379|UniRef90_unknown	0.0	0.0	0.287208200024	0.0	0.0
SRS019597.273|UniRef90_unknown	0.0	0.0	0.212941130996	0.0	0.0
SRS019597.2807|UniRef90_unknown	0.0	0.0	0.257519678882	0.0	0.0
SRS019597.2715|UniRef90_unknown	0.0	0.0	0.295214245965	0.0	0.0
SRS019597.2818|UniRef90_unknown	0.0	0.0	0.257519678882	0.0	0.0
SRS019597.2995|UniRef90_unknown	0.0	0.0	0.249272241496	0.0	0.0
SRS019597.671|UniRef90_unknown	0.0	0.0	0.158961413631	0.0	0.0
SRS019597.2758|UniRef90_unknown	0.0	0.0	0.275839601966	0.0	0.0
SRS019597.1611|UniRef90_unknown	0.0	0.0	0.0576271186441	0.0	0.0
SRS019597.514|UniRef90_unknown	0.0	0.0	0.174779863765	0.0	0.0
SRS019597.220|UniRef90_unknown	0.0	0.0	0.242085515516	0.0	0.0
SRS019597.1270|UniRef90_unknown	0.0	0.0	0.0649350649351	0.0	0.0
SRS019597.3073|UniRef90_unknown	0.0	0.0	0.200628317625	0.0	0.0
SRS019597.1009|UniRef90_unknown	0.0	0.0	0.187168610817	0.0	0.0
SRS019597.826|UniRef90_unknown	0.0	0.0	0.191442067241	0.0	0.0
SRS019597.341|UniRef90_unknown	0.0	0.0	0.524763096728	0.0	0.0
SRS019597.1875|UniRef90_unknown	0.0	0.0	0.0467980295567	0.0	0.0
SRS019597.445|UniRef90_unknown	0.0	0.0	0.207454739084	0.0	0.0
SRS019597.1466|UniRef90_unknown	0.0	0.0	0.0763358778626	0.0	0.0
SRS019597.2911|UniRef90_unknown	0.0	0.0	0.202828379674	0.0	0.0
SRS019597.3194|UniRef90_unknown	0.0	0.0	0.216678558377	0.0	0.0
SRS019597.3071|UniRef90_unknown	0.0	0.0	0.200628317625	0.0	0.0
SRS019597.1731|UniRef90_unknown	0.0	0.0	0.0818181818182	0.0	0.0
SRS019597.244|UniRef90_unknown	0.0	0.0	0.0671834625323	0.0	0.0
SRS019597.201|UniRef90_unknown	0.0	0.0	0.0485436893204	0.0	0.0
SRS019597.1653|UniRef90_unknown	0.0	0.0	0.071661237785	0.0	0.0
SRS019597.2003|UniRef90_unknown	0.0	0.0	0.0719557195572	0.0	0.0
SRS019597.2897|UniRef90_unknown	0.0	0.0	0.194506090645	0.0	0.0
SRS019597.1578|UniRef90_unknown	0.0	0.0	0.0699300699301	0.0	0.0
SRS019597.1269|UniRef90_unknown	0.0	0.0	0.0822510822511	0.0	0.0
SRS019597.21|UniRef90_unknown	0.0	0.0	0.195947357426	0.0	0.0
SRS019597.2983|UniRef90_unknown	0.0	0.0	0.249272241496	0.0	0.0
SRS019597.279|UniRef90_unknown	0.0	0.0	0.212941130996	0.0	0.0
SRS019597.1679|UniRef90_unknown	0.0	0.0	0.0757097791798	0.0	0.0
SRS019597.2152|UniRef90_unknown	0.0	0.0	0.260014566642	0.0	0.0
SRS019597.1266|UniRef90_unknown	0.0	0.0	0.0608695652174	0.0	0.0
SRS019597.233|UniRef90_unknown	0.0	0.0	0.242085515516	0.0	0.0
SRS019597.2527|UniRef90_unknown	0.0	0.0	0.283890274314	0.0	0.0
SRS019597.2523|UniRef90_unknown	0.0	0.0	0.283890274314	0.0	0.0
SRS019597.2466|UniRef90_unknown	0.0	0.0	0.195984703633	0.0	0.0
SRS019597.334|UniRef90_unknown	0.0	0.0	0.180270046845	0.0	0.0
SRS019597.2240|UniRef90_unknown	0.0	0.0	0.222147875544	0.0	0.0
SRS019597.2085|UniRef90_unknown	0.0	0.0	0.181699346405	0.0	0.0
